Text Chunk,Generated Question,Generated Answer
"Next unit: Use RDP to connect to Windows Azure virtual machines



4- Use RDP to connect to Windows Azure virtual machines

Now that you have a Windows VM in Azure, the next thing you’ll do is put your applications and data on those VMs to process our traffic videos. However, unless you’ve set up a site-to-site VPN to Azure, your Azure VMs won’t be accessible from your local network. If you’re just getting started with Azure, it’s unlikely that you have a working site-to-site VPN, so how can you transfer files to Azure VMs? One easy way is to use Azure’s Remote Desktop Connections feature to share your local drives with your new Azure VMs. Now that we have a new Windows virtual machine, we need to install our custom software onto it. There are several options to choose from:

Remote Desktop Protocol (RDP)
Custom scripts
Custom VM images (with the software preinstalled)
Let's look at the simplest approach for Windows VMs: Remote Desktop. What is the Remote Desktop Protocol? Remote Desktop Protocol (RDP) provides remote connectivity to the UI of Windows-based computers. RDP lets you sign in to a remote physical or virtual Windows computer and control that computer as if you were seated at the console. An RDP connection allows you to carry out most operations that you can do from a physical computer's console, except for some power and hardware-related functions. An RDP connection requires an RDP client. Microsoft provides RDP clients for the following operating systems:

Windows (built-in)
macOS
iOS
Android
The following screenshot displays the Remote Desktop Protocol client in Windows 10. Screenshot of the user interface of the Remote Desktop Protocol client. There are also open-source Linux clients, such as Remmina, that allow you to connect to a Windows PC from an Ubuntu distribution. Connecting to an Azure VM
As we learned a moment ago, Azure VMs communicate on a virtual network. They can also have an optional public IP address assigned to them. With a public IP, we can communicate with the VM over the Internet. Alternatively, we can set up a virtual private network (VPN) that connects our on-premises network to Azure, letting us securely connect to the VM without exposing a public IP. This approach is covered in another module, and is fully documented if you're interested in exploring that option. One thing to be aware of with public IP addresses in Azure is they're often dynamically allocated.",What are some operating systems that have Remote Desktop Protocol (RDP) clients available?,"Microsoft provides RDP clients for Windows (built-in), macOS, iOS, and Android. Additionally, there are open-source Linux clients, such as Remmina, for connecting to Windows PCs from an Ubuntu distribution."
"Next unit: Use RDP to connect to Windows Azure virtual machines



4- Use RDP to connect to Windows Azure virtual machines

Now that you have a Windows VM in Azure, the next thing you’ll do is put your applications and data on those VMs to process our traffic videos. However, unless you’ve set up a site-to-site VPN to Azure, your Azure VMs won’t be accessible from your local network. If you’re just getting started with Azure, it’s unlikely that you have a working site-to-site VPN, so how can you transfer files to Azure VMs? One easy way is to use Azure’s Remote Desktop Connections feature to share your local drives with your new Azure VMs. Now that we have a new Windows virtual machine, we need to install our custom software onto it. There are several options to choose from:

Remote Desktop Protocol (RDP)
Custom scripts
Custom VM images (with the software preinstalled)
Let's look at the simplest approach for Windows VMs: Remote Desktop. What is the Remote Desktop Protocol? Remote Desktop Protocol (RDP) provides remote connectivity to the UI of Windows-based computers. RDP lets you sign in to a remote physical or virtual Windows computer and control that computer as if you were seated at the console. An RDP connection allows you to carry out most operations that you can do from a physical computer's console, except for some power and hardware-related functions. An RDP connection requires an RDP client. Microsoft provides RDP clients for the following operating systems:

Windows (built-in)
macOS
iOS
Android
The following screenshot displays the Remote Desktop Protocol client in Windows 10. Screenshot of the user interface of the Remote Desktop Protocol client. There are also open-source Linux clients, such as Remmina, that allow you to connect to a Windows PC from an Ubuntu distribution. Connecting to an Azure VM
As we learned a moment ago, Azure VMs communicate on a virtual network. They can also have an optional public IP address assigned to them. With a public IP, we can communicate with the VM over the Internet. Alternatively, we can set up a virtual private network (VPN) that connects our on-premises network to Azure, letting us securely connect to the VM without exposing a public IP. This approach is covered in another module, and is fully documented if you're interested in exploring that option. One thing to be aware of with public IP addresses in Azure is they're often dynamically allocated.",How can Azure virtual machines be accessed if they do not have a public IP address?,"Azure virtual machines without a public IP address can be accessed by setting up a virtual private network (VPN) that connects your on-premises network to Azure, allowing for secure connections to the VM without exposing a public IP."
"That means the IP address can change over time; for VMs, this happens when the VM is restarted. You can pay more to assign static addresses if you want to connect directly to an IP address instead of a name and need to ensure that the IP address won't change. How do you connect to a VM in Azure using RDP? Connecting to a VM in Azure using RDP is a simple process. In the Azure portal, you'll go to your VM's properties, and at the top, select Connect. This shows you the IP addresses assigned to the VM and give you the option to download a preconfigured.rdp file that Windows then opens in the RDP client. You can choose to connect over the public IP address of the VM in the RDP file. Instead, if you're connecting over VPN or ExpressRoute, you can select the internal IP address. You can also select the port number for the connection. If you're using a static public IP address for the VM, you can save the .rdp file to your desktop. If you're using dynamic IP addressing, the .rdp file only remains valid while the VM is running. If you stop and restart the VM, you must download another .rdp file. Tip

You can also enter the public IP address of the VM into the Windows RDP client and select Connect. When you connect, you'll typically receive two warnings. These are:

Publisher warning: caused by the .rdp file not being publicly signed
Certificate warning: caused by the machine certificate not being trusted
In test environments, you can ignore these warnings. In production environments, the .rdp file can be signed using RDPSIGN.EXE and the machine certificate placed in the client's Trusted Root Certification Authorities store. Let's try using RDP to connect to our VM. Next unit: Exercise - Connect to a Windows virtual machine using RDP



5- Exercise - Connect to a Windows virtual machine using RDP

We have our Windows VM deployed and running, but it's not configured to do any work. Recall that our scenario is a video-processing system. Our platform receives files through FTP. The traffic cameras upload video clips to a known URL, which is mapped to a folder on the server. The custom software on each Windows VM runs as a service and watches the folder and processes each uploaded clip. It then passes the normalized video to our algorithms running on other Azure services.","What is the impact of using dynamic IP addresses for virtual machines in Azure, and how can this be managed when connecting via RDP?","Using dynamic IP addresses means the IP address can change when the VM is restarted, which affects the validity of RDP connection files. To manage this, you need to download a new .rdp file each time the VM restarts, or you can opt to pay more for a static IP address to ensure the IP remains constant."
"That means the IP address can change over time; for VMs, this happens when the VM is restarted. You can pay more to assign static addresses if you want to connect directly to an IP address instead of a name and need to ensure that the IP address won't change. How do you connect to a VM in Azure using RDP? Connecting to a VM in Azure using RDP is a simple process. In the Azure portal, you'll go to your VM's properties, and at the top, select Connect. This shows you the IP addresses assigned to the VM and give you the option to download a preconfigured.rdp file that Windows then opens in the RDP client. You can choose to connect over the public IP address of the VM in the RDP file. Instead, if you're connecting over VPN or ExpressRoute, you can select the internal IP address. You can also select the port number for the connection. If you're using a static public IP address for the VM, you can save the .rdp file to your desktop. If you're using dynamic IP addressing, the .rdp file only remains valid while the VM is running. If you stop and restart the VM, you must download another .rdp file. Tip

You can also enter the public IP address of the VM into the Windows RDP client and select Connect. When you connect, you'll typically receive two warnings. These are:

Publisher warning: caused by the .rdp file not being publicly signed
Certificate warning: caused by the machine certificate not being trusted
In test environments, you can ignore these warnings. In production environments, the .rdp file can be signed using RDPSIGN.EXE and the machine certificate placed in the client's Trusted Root Certification Authorities store. Let's try using RDP to connect to our VM. Next unit: Exercise - Connect to a Windows virtual machine using RDP



5- Exercise - Connect to a Windows virtual machine using RDP

We have our Windows VM deployed and running, but it's not configured to do any work. Recall that our scenario is a video-processing system. Our platform receives files through FTP. The traffic cameras upload video clips to a known URL, which is mapped to a folder on the server. The custom software on each Windows VM runs as a service and watches the folder and processes each uploaded clip. It then passes the normalized video to our algorithms running on other Azure services.",What are the steps involved in connecting to an Azure VM using RDP?,"To connect to an Azure VM using RDP, you need to go to the VM's properties in the Azure portal, select Connect, and download a preconfigured .rdp file. Open this file in the Windows RDP client to connect. You can choose to connect using the public IP address or, if using VPN or ExpressRoute, the internal IP address. You can also specify the port number for the connection."
"That means the IP address can change over time; for VMs, this happens when the VM is restarted. You can pay more to assign static addresses if you want to connect directly to an IP address instead of a name and need to ensure that the IP address won't change. How do you connect to a VM in Azure using RDP? Connecting to a VM in Azure using RDP is a simple process. In the Azure portal, you'll go to your VM's properties, and at the top, select Connect. This shows you the IP addresses assigned to the VM and give you the option to download a preconfigured.rdp file that Windows then opens in the RDP client. You can choose to connect over the public IP address of the VM in the RDP file. Instead, if you're connecting over VPN or ExpressRoute, you can select the internal IP address. You can also select the port number for the connection. If you're using a static public IP address for the VM, you can save the .rdp file to your desktop. If you're using dynamic IP addressing, the .rdp file only remains valid while the VM is running. If you stop and restart the VM, you must download another .rdp file. Tip

You can also enter the public IP address of the VM into the Windows RDP client and select Connect. When you connect, you'll typically receive two warnings. These are:

Publisher warning: caused by the .rdp file not being publicly signed
Certificate warning: caused by the machine certificate not being trusted
In test environments, you can ignore these warnings. In production environments, the .rdp file can be signed using RDPSIGN.EXE and the machine certificate placed in the client's Trusted Root Certification Authorities store. Let's try using RDP to connect to our VM. Next unit: Exercise - Connect to a Windows virtual machine using RDP



5- Exercise - Connect to a Windows virtual machine using RDP

We have our Windows VM deployed and running, but it's not configured to do any work. Recall that our scenario is a video-processing system. Our platform receives files through FTP. The traffic cameras upload video clips to a known URL, which is mapped to a folder on the server. The custom software on each Windows VM runs as a service and watches the folder and processes each uploaded clip. It then passes the normalized video to our algorithms running on other Azure services.",How can you handle security warnings when connecting to Azure VMs via RDP in a production environment?,"In a production environment, you can address security warnings by signing the .rdp file using RDPSIGN.EXE to prevent the publisher warning, and by placing the machine certificate in the client's Trusted Root Certification Authorities store to prevent the certificate warning. This ensures a trusted connection setup."
"There are a few things we'd need to configure to support this scenario:

Install FTP and open the ports it needs to communicate
Install the proprietary video codec unique to the city's camera system
Install our transcoding service that processes uploaded videos
Many of these are typical administrative tasks we won't actually cover here, and we don't have software to install. Instead, we'll walk through the steps and show you how you could install custom or third-party software using Remote Desktop. Let's start by getting the connection information. Connect to the VM with Remote Desktop Protocol
To connect to an Azure VM with an RDP client, you'll need:

Public IP address of the VM (or private if the VM is configured to connect to your network)
Port number
You can enter this information into the RDP client, or download a pre-configured RDP file. Note

An RDP file is a text file that contains a set of name/value pairs that define the connection parameters for an RDP client to connect to a remote computer using the Remote Desktop Protocol. Download the RDP file
In the Azure portal, ensure the Overview pane for the virtual machine that you created earlier is open. You can also find the VM on the Azure Home page under All Resources if you need to open it. The Overview pane has a lot of information about the VM. You can:

Determine whether the VM is running
Stop or restart it
Get the public IP address to connect to the VM
Get the activity of the CPU, disk, and network
In the top menu bar, select Connect, then select Connect in the drop-down. Note the IP address and Port number settings, then select Download RDP File and save it to your computer. Before we connect, let's adjust a few settings. On Windows, find the file using Explorer, right-click it, and select Edit (you might need to select Show more options to find the Edit option). On macOS, you'll need to open the file first with the RDP client, then right-click on the item in the displayed list and select Edit. You can adjust a variety of settings to control the experience in connecting to the Azure VM. The settings you'll want to examine are:

Display: By default, it'll be full screen. You can change this to a lower resolution, or use all your monitors if you have more than one. Local Resources: You can share local drives with the VM, allowing you to copy files from your PC to the VM. Select the More button under Local devices and resources to select what is shared.",What are the essential components needed to connect to an Azure VM using the Remote Desktop Protocol?,"To connect to an Azure VM using the Remote Desktop Protocol, you need the public IP address of the VM (or private if the VM is configured to connect to your network) and the port number. This information can be entered into the RDP client or you can download a pre-configured RDP file."
"There are a few things we'd need to configure to support this scenario:

Install FTP and open the ports it needs to communicate
Install the proprietary video codec unique to the city's camera system
Install our transcoding service that processes uploaded videos
Many of these are typical administrative tasks we won't actually cover here, and we don't have software to install. Instead, we'll walk through the steps and show you how you could install custom or third-party software using Remote Desktop. Let's start by getting the connection information. Connect to the VM with Remote Desktop Protocol
To connect to an Azure VM with an RDP client, you'll need:

Public IP address of the VM (or private if the VM is configured to connect to your network)
Port number
You can enter this information into the RDP client, or download a pre-configured RDP file. Note

An RDP file is a text file that contains a set of name/value pairs that define the connection parameters for an RDP client to connect to a remote computer using the Remote Desktop Protocol. Download the RDP file
In the Azure portal, ensure the Overview pane for the virtual machine that you created earlier is open. You can also find the VM on the Azure Home page under All Resources if you need to open it. The Overview pane has a lot of information about the VM. You can:

Determine whether the VM is running
Stop or restart it
Get the public IP address to connect to the VM
Get the activity of the CPU, disk, and network
In the top menu bar, select Connect, then select Connect in the drop-down. Note the IP address and Port number settings, then select Download RDP File and save it to your computer. Before we connect, let's adjust a few settings. On Windows, find the file using Explorer, right-click it, and select Edit (you might need to select Show more options to find the Edit option). On macOS, you'll need to open the file first with the RDP client, then right-click on the item in the displayed list and select Edit. You can adjust a variety of settings to control the experience in connecting to the Azure VM. The settings you'll want to examine are:

Display: By default, it'll be full screen. You can change this to a lower resolution, or use all your monitors if you have more than one. Local Resources: You can share local drives with the VM, allowing you to copy files from your PC to the VM. Select the More button under Local devices and resources to select what is shared.",How can you adjust the settings for an RDP connection to an Azure VM on Windows and macOS?,"On Windows, you can find the RDP file using Explorer, right-click it, and select Edit (you might need to select Show more options to find the Edit option). On macOS, you'll need to open the file first with the RDP client, then right-click on the item in the displayed list and select Edit. You can adjust settings like display resolution and local resource sharing."
"There are a few things we'd need to configure to support this scenario:

Install FTP and open the ports it needs to communicate
Install the proprietary video codec unique to the city's camera system
Install our transcoding service that processes uploaded videos
Many of these are typical administrative tasks we won't actually cover here, and we don't have software to install. Instead, we'll walk through the steps and show you how you could install custom or third-party software using Remote Desktop. Let's start by getting the connection information. Connect to the VM with Remote Desktop Protocol
To connect to an Azure VM with an RDP client, you'll need:

Public IP address of the VM (or private if the VM is configured to connect to your network)
Port number
You can enter this information into the RDP client, or download a pre-configured RDP file. Note

An RDP file is a text file that contains a set of name/value pairs that define the connection parameters for an RDP client to connect to a remote computer using the Remote Desktop Protocol. Download the RDP file
In the Azure portal, ensure the Overview pane for the virtual machine that you created earlier is open. You can also find the VM on the Azure Home page under All Resources if you need to open it. The Overview pane has a lot of information about the VM. You can:

Determine whether the VM is running
Stop or restart it
Get the public IP address to connect to the VM
Get the activity of the CPU, disk, and network
In the top menu bar, select Connect, then select Connect in the drop-down. Note the IP address and Port number settings, then select Download RDP File and save it to your computer. Before we connect, let's adjust a few settings. On Windows, find the file using Explorer, right-click it, and select Edit (you might need to select Show more options to find the Edit option). On macOS, you'll need to open the file first with the RDP client, then right-click on the item in the displayed list and select Edit. You can adjust a variety of settings to control the experience in connecting to the Azure VM. The settings you'll want to examine are:

Display: By default, it'll be full screen. You can change this to a lower resolution, or use all your monitors if you have more than one. Local Resources: You can share local drives with the VM, allowing you to copy files from your PC to the VM. Select the More button under Local devices and resources to select what is shared.",What options are available in the Azure portal's Overview pane for managing a virtual machine?,"In the Azure portal's Overview pane, you can determine whether the VM is running, stop or restart it, get the public IP address to connect to the VM, and view the activity of the CPU, disk, and network."
"Experience: Adjust the visual experience based on your network quality. Share your Local C: drive so it will be visible to the VM. Switch back to the General tab and select Save to save the changes. You can always come back and edit this file later to try other settings. Connect to the Windows VM
Select Connect. On the Remote Desktop Connection dialog box, note the security warning and the remote computer IP address, then select Connect to start the connection to the VM. In the Windows Security dialog box, enter your username and password that you created in the previous exercise. Note

If you're using a Windows client to connect to the VM, it will default to known identities on your machine. Select the More choices option, and then select Use a different account that lets you enter a different username/password combination. In the second Remote Desktop Connection dialog box, note the certificate errors, then select Yes. Install worker roles
The first time you connect to a Windows server VM, it launches Server Manager. This allows you to assign a worker role for common web or data tasks. You can also launch the Server Manager through the Start menu. This is where we'd add the Web Server role to the server. This installs IIS, and as part of the configuration, you'd turn off HTTP requests and enable the FTP server. We could also ignore IIS and install a third-party FTP server. We'd then configure the FTP server to allow access to a folder on our big data drive we added to the VM. Because we aren't going to actually configure that here, just close Server Manager. Install custom software
We have two approaches we can use to install software. First, this VM is connected to the internet. If the software you need has a downloadable installer, you can open a web browser in the RDP session, download the software, and install it. Second, if your software is custom, like our custom service, you can copy it from your local machine over to the VM to install it. Let's look at this latter approach. Open File Explorer. In the sidebar, select This PC. You should see several drives:

Windows (C:) drive representing the OS
Temporary Storage (D:) drive
Your local C: drive (it will have a different name than the following screenshot)
Screenshot showing the local drive shared with the Azure VM. With access to your local drive, you can copy the files for the custom software onto the VM and install the software. We won't actually do that because it's just a simulated scenario, but you can imagine how it would work.",How can you adjust the visual experience of a Virtual Machine based on network quality?,"You can adjust the visual experience by modifying the settings in the General tab of the Remote Desktop Connection setup, which allows you to optimize the display settings according to the network quality."
"Experience: Adjust the visual experience based on your network quality. Share your Local C: drive so it will be visible to the VM. Switch back to the General tab and select Save to save the changes. You can always come back and edit this file later to try other settings. Connect to the Windows VM
Select Connect. On the Remote Desktop Connection dialog box, note the security warning and the remote computer IP address, then select Connect to start the connection to the VM. In the Windows Security dialog box, enter your username and password that you created in the previous exercise. Note

If you're using a Windows client to connect to the VM, it will default to known identities on your machine. Select the More choices option, and then select Use a different account that lets you enter a different username/password combination. In the second Remote Desktop Connection dialog box, note the certificate errors, then select Yes. Install worker roles
The first time you connect to a Windows server VM, it launches Server Manager. This allows you to assign a worker role for common web or data tasks. You can also launch the Server Manager through the Start menu. This is where we'd add the Web Server role to the server. This installs IIS, and as part of the configuration, you'd turn off HTTP requests and enable the FTP server. We could also ignore IIS and install a third-party FTP server. We'd then configure the FTP server to allow access to a folder on our big data drive we added to the VM. Because we aren't going to actually configure that here, just close Server Manager. Install custom software
We have two approaches we can use to install software. First, this VM is connected to the internet. If the software you need has a downloadable installer, you can open a web browser in the RDP session, download the software, and install it. Second, if your software is custom, like our custom service, you can copy it from your local machine over to the VM to install it. Let's look at this latter approach. Open File Explorer. In the sidebar, select This PC. You should see several drives:

Windows (C:) drive representing the OS
Temporary Storage (D:) drive
Your local C: drive (it will have a different name than the following screenshot)
Screenshot showing the local drive shared with the Azure VM. With access to your local drive, you can copy the files for the custom software onto the VM and install the software. We won't actually do that because it's just a simulated scenario, but you can imagine how it would work.",What steps should you follow to connect to a Windows VM using Remote Desktop Connection?,"To connect to a Windows VM, open the Remote Desktop Connection, acknowledge the security warning and note the remote computer's IP address. Enter your username and password in the Windows Security dialog box. If needed, use the ""More choices"" option to use a different account. Review any certificate errors and select Yes to establish the connection."
"Experience: Adjust the visual experience based on your network quality. Share your Local C: drive so it will be visible to the VM. Switch back to the General tab and select Save to save the changes. You can always come back and edit this file later to try other settings. Connect to the Windows VM
Select Connect. On the Remote Desktop Connection dialog box, note the security warning and the remote computer IP address, then select Connect to start the connection to the VM. In the Windows Security dialog box, enter your username and password that you created in the previous exercise. Note

If you're using a Windows client to connect to the VM, it will default to known identities on your machine. Select the More choices option, and then select Use a different account that lets you enter a different username/password combination. In the second Remote Desktop Connection dialog box, note the certificate errors, then select Yes. Install worker roles
The first time you connect to a Windows server VM, it launches Server Manager. This allows you to assign a worker role for common web or data tasks. You can also launch the Server Manager through the Start menu. This is where we'd add the Web Server role to the server. This installs IIS, and as part of the configuration, you'd turn off HTTP requests and enable the FTP server. We could also ignore IIS and install a third-party FTP server. We'd then configure the FTP server to allow access to a folder on our big data drive we added to the VM. Because we aren't going to actually configure that here, just close Server Manager. Install custom software
We have two approaches we can use to install software. First, this VM is connected to the internet. If the software you need has a downloadable installer, you can open a web browser in the RDP session, download the software, and install it. Second, if your software is custom, like our custom service, you can copy it from your local machine over to the VM to install it. Let's look at this latter approach. Open File Explorer. In the sidebar, select This PC. You should see several drives:

Windows (C:) drive representing the OS
Temporary Storage (D:) drive
Your local C: drive (it will have a different name than the following screenshot)
Screenshot showing the local drive shared with the Azure VM. With access to your local drive, you can copy the files for the custom software onto the VM and install the software. We won't actually do that because it's just a simulated scenario, but you can imagine how it would work.","How can you install custom software on a Windows VM, and what are the two approaches mentioned?","Custom software can be installed on a Windows VM using two approaches: downloading the installer from the internet via a web browser in the RDP session if the software is available online, or copying the custom software from the local machine to the VM via shared drives."
"The more interesting thing to observe in the list of drives is what is missing. Notice that our Data drive is not present. Azure added a VHD, but didn't initialize it. Initialize data disks
Any additional drives you create from scratch will need to be initialized and formatted. The process for doing this is identical to a physical drive. Launch the Disk Management tool from the Start menu. You might have to go to the Computer Management tool first, then Disk Management, or try searching for Disk Management in the Start Menu. The Disk Management tool will display a warning that it has detected an uninitialized disk. Screenshot showing the Disk Management tool warning about an uninitialized data disk in the VM. Select OK to initialize the disk. It'll then appear in the list of volumes, where you can format it and assign a drive letter. Open File Explorer, and you should now have your data drive. Go ahead and close the RDP client to disconnect from the VM. The server will continue to run. RDP allows you to work with the Azure VM just like a local computer. With Desktop UI access, you can administer this VM as you would any Windows computer; installing software, configuring roles, adjusting features and other common tasks. However, it's a manual process. If you always need to install some software, you might consider automating the process using scripting. Next unit: Configure Azure virtual machine network settings


6- Configure Azure virtual machine network settings

We've installed our custom software, set up an FTP server, and configured the VM to receive our video files. However, if we try to connect to our public IP address with FTP, we'll find that it's blocked. Making adjustments to server configuration is commonly performed with equipment in your on-premises environment. In this sense, you can consider Azure VMs to be an extension of that environment. You can make configuration changes, manage networks, open or block traffic, and more through the Azure portal, Azure CLI, or Azure PowerShell tools. You've already seen some of the basic information and management options in the Overview panel for the virtual machine. Let's explore network configuration a bit more. Open ports in Azure VMs
By default, new VMs are locked down. Apps can make outgoing requests, but the only inbound traffic allowed is from the virtual network (for example, other resources on the same local network), and from Azure's Load Balancer (probe checks). There are two steps to adjusting the configuration to support FTP.",Why is it necessary to initialize and format a new data disk in Azure before using it?,"It is necessary to initialize and format a new data disk in Azure because, like a physical drive, it needs to be prepared to store data. Without initialization, the disk is not recognized by the system, and formatting ensures that the disk has a file system that can be used to store files, making it accessible and usable."
"The more interesting thing to observe in the list of drives is what is missing. Notice that our Data drive is not present. Azure added a VHD, but didn't initialize it. Initialize data disks
Any additional drives you create from scratch will need to be initialized and formatted. The process for doing this is identical to a physical drive. Launch the Disk Management tool from the Start menu. You might have to go to the Computer Management tool first, then Disk Management, or try searching for Disk Management in the Start Menu. The Disk Management tool will display a warning that it has detected an uninitialized disk. Screenshot showing the Disk Management tool warning about an uninitialized data disk in the VM. Select OK to initialize the disk. It'll then appear in the list of volumes, where you can format it and assign a drive letter. Open File Explorer, and you should now have your data drive. Go ahead and close the RDP client to disconnect from the VM. The server will continue to run. RDP allows you to work with the Azure VM just like a local computer. With Desktop UI access, you can administer this VM as you would any Windows computer; installing software, configuring roles, adjusting features and other common tasks. However, it's a manual process. If you always need to install some software, you might consider automating the process using scripting. Next unit: Configure Azure virtual machine network settings


6- Configure Azure virtual machine network settings

We've installed our custom software, set up an FTP server, and configured the VM to receive our video files. However, if we try to connect to our public IP address with FTP, we'll find that it's blocked. Making adjustments to server configuration is commonly performed with equipment in your on-premises environment. In this sense, you can consider Azure VMs to be an extension of that environment. You can make configuration changes, manage networks, open or block traffic, and more through the Azure portal, Azure CLI, or Azure PowerShell tools. You've already seen some of the basic information and management options in the Overview panel for the virtual machine. Let's explore network configuration a bit more. Open ports in Azure VMs
By default, new VMs are locked down. Apps can make outgoing requests, but the only inbound traffic allowed is from the virtual network (for example, other resources on the same local network), and from Azure's Load Balancer (probe checks). There are two steps to adjusting the configuration to support FTP.",How can you manage network configurations and adjust server settings for Azure VMs?,"You can manage network configurations and adjust server settings for Azure VMs through the Azure portal, Azure CLI, or Azure PowerShell tools. These tools allow you to make configuration changes, manage networks, and control traffic flow, similar to how you would manage on-premises equipment. This includes opening or blocking ports and making other network adjustments."
"The more interesting thing to observe in the list of drives is what is missing. Notice that our Data drive is not present. Azure added a VHD, but didn't initialize it. Initialize data disks
Any additional drives you create from scratch will need to be initialized and formatted. The process for doing this is identical to a physical drive. Launch the Disk Management tool from the Start menu. You might have to go to the Computer Management tool first, then Disk Management, or try searching for Disk Management in the Start Menu. The Disk Management tool will display a warning that it has detected an uninitialized disk. Screenshot showing the Disk Management tool warning about an uninitialized data disk in the VM. Select OK to initialize the disk. It'll then appear in the list of volumes, where you can format it and assign a drive letter. Open File Explorer, and you should now have your data drive. Go ahead and close the RDP client to disconnect from the VM. The server will continue to run. RDP allows you to work with the Azure VM just like a local computer. With Desktop UI access, you can administer this VM as you would any Windows computer; installing software, configuring roles, adjusting features and other common tasks. However, it's a manual process. If you always need to install some software, you might consider automating the process using scripting. Next unit: Configure Azure virtual machine network settings


6- Configure Azure virtual machine network settings

We've installed our custom software, set up an FTP server, and configured the VM to receive our video files. However, if we try to connect to our public IP address with FTP, we'll find that it's blocked. Making adjustments to server configuration is commonly performed with equipment in your on-premises environment. In this sense, you can consider Azure VMs to be an extension of that environment. You can make configuration changes, manage networks, open or block traffic, and more through the Azure portal, Azure CLI, or Azure PowerShell tools. You've already seen some of the basic information and management options in the Overview panel for the virtual machine. Let's explore network configuration a bit more. Open ports in Azure VMs
By default, new VMs are locked down. Apps can make outgoing requests, but the only inbound traffic allowed is from the virtual network (for example, other resources on the same local network), and from Azure's Load Balancer (probe checks). There are two steps to adjusting the configuration to support FTP.","What default restrictions are placed on new Azure VMs regarding network traffic, and how can they be adjusted to support FTP?","By default, new Azure VMs are locked down, allowing outgoing requests but restricting inbound traffic to only the virtual network and Azure's Load Balancer probe checks. To support FTP, you need to adjust the configuration by opening the necessary ports to allow FTP traffic, which can be done through the Azure portal or command-line tools."
"When you create a new VM, you have an opportunity to open a few common ports (RDP, HTTP, HTTPS, and SSH). However, if you require other changes to the firewall, you will need to make them yourself. The process for this involves two steps:

Create a Network Security Group. Create an inbound rule allowing traffic on port 20 and 21 for active FTP support. What is a Network Security Group? Virtual networks (VNets) are the foundation of the Azure networking model, and provide isolation and protection. Network Security Groups (NSGs) are the main tool you use to enforce and control network traffic rules at the networking level. NSGs are an optional security layer that provides a software firewall by filtering inbound and outbound traffic on the VNet. Security groups can be associated to a network interface (for per-host rules), a subnet in the virtual network (to apply to multiple resources), or both levels. Security group rules
NSGs use rules to allow or deny traffic moving through the network. Each rule identifies the source and destination address (or range), protocol, port (or range), direction (inbound or outbound), a numeric priority, and whether to allow or deny the traffic that matches the rule. The following illustration shows NSG rules applied at the subnet and network-interface levels. Illustration showing the architecture of network security groups in two different subnets. In one subnet, there are two virtual machines, each with their own network interface rules. The subnet itself has a set of rules that applies to both the virtual machines. Each security group has a set of default security rules to apply the default network rules described in the preceding passage. You can't modify these default rules, but you can override them. How Azure uses network rules
For inbound traffic, Azure processes the security group associated to the subnet, then the security group applied to the network interface. Outbound traffic is processed in the opposite order (the network interface first, followed by the subnet). Warning

Keep in mind that security groups are optional at both levels. If no security group is applied, then all traffic is allowed by Azure. If the VM has a public IP, this could be a serious risk, particularly if the OS doesn't provide some sort of firewall. The rules are evaluated in priority order, starting with the lowest priority rule. Deny rules always stop the evaluation. For example, if an outbound request is blocked by a network interface rule, any rules applied to the subnet will not be checked.","What is a Network Security Group (NSG) in Azure, and what is its primary function?",A Network Security Group (NSG) in Azure is a main tool used to enforce and control network traffic rules at the networking level. Its primary function is to provide a software firewall that filters inbound and outbound traffic on a virtual network (VNet) to enhance security through isolation and protection.
